rssi,snr,pdr,latency_ms,retries,etx,queue_pct,battery_pct,temperature_c,time_on_air_s,spreading_factor,bandwidth_khz,link_success,data_type
-94.09,0.07,0.8686,463.54,1,1.151,6.76,29.21,48.29,0.1336,8,125,1,SYNTHETIC-DEMO
-105.28,7.05,1.0,1113.01,0,1.0,32.6,59.64,31.85,0.9871,11,125,0,SYNTHETIC-DEMO
-60.37,7.23,0.9875,141.04,0,1.013,7.73,79.03,16.34,0.0719,7,125,1,SYNTHETIC-DEMO
-112.98,-3.78,0.5695,574.58,0,1.756,91.25,95.0,25.9,0.2468,9,125,1,SYNTHETIC-DEMO
-100.39,4.77,1.0,109.47,0,1.0,6.54,63.78,55.35,0.0668,8,250,1,SYNTHETIC-DEMO
-84.93,5.3,0.99,393.24,0,1.01,90.6,14.29,48.12,0.0719,7,125,1,SYNTHETIC-DEMO
-102.57,-1.13,0.8324,389.73,0,1.201,65.1,36.89,37.87,0.2263,10,250,1,SYNTHETIC-DEMO
-94.16,-0.97,0.7466,109.15,0,1.339,14.62,92.2,60.72,0.0719,7,125,1,SYNTHETIC-DEMO
-61.72,11.93,0.9231,193.88,0,1.083,27.88,57.96,31.8,0.1336,8,125,1,SYNTHETIC-DEMO
-91.98,0.87,0.9128,595.15,0,1.096,93.01,76.6,47.83,0.2468,9,125,1,SYNTHETIC-DEMO
-65.83,15.0,0.9714,281.45,0,1.029,5.38,37.89,34.99,0.2468,9,125,1,SYNTHETIC-DEMO
-122.2,-6.54,0.3358,1257.5,4,2.978,7.05,83.47,42.46,0.1234,9,250,0,SYNTHETIC-DEMO
-117.21,1.61,0.9117,416.81,0,1.097,84.64,14.9,15.1,0.1336,8,125,0,SYNTHETIC-DEMO
-63.61,12.17,1.0,191.14,0,1.0,49.54,28.1,24.88,0.0719,7,125,1,SYNTHETIC-DEMO
-116.63,-1.12,0.7611,469.78,0,1.314,11.21,63.73,31.43,0.4526,10,125,1,SYNTHETIC-DEMO
-77.12,5.17,1.0,496.68,0,1.0,78.0,21.5,44.06,0.2468,9,125,1,SYNTHETIC-DEMO
-96.01,-0.61,0.8468,554.92,0,1.181,41.88,25.68,30.75,0.4526,10,125,1,SYNTHETIC-DEMO
-98.56,-0.55,0.8238,560.06,0,1.214,44.54,50.69,18.71,0.4526,10,125,1,SYNTHETIC-DEMO
-82.15,8.12,0.899,712.21,0,1.112,81.67,27.81,59.3,0.4526,10,125,1,SYNTHETIC-DEMO
-77.71,7.41,0.9641,195.37,0,1.037,7.47,87.3,40.67,0.1336,8,125,0,SYNTHETIC-DEMO
-64.42,2.36,0.9752,416.68,0,1.025,84.48,15.09,48.77,0.1336,8,125,1,SYNTHETIC-DEMO
-108.3,-6.59,0.406,2000.0,5,2.463,74.64,91.54,56.98,0.4526,10,125,0,SYNTHETIC-DEMO
-79.62,4.62,1.0,199.79,0,1.0,22.77,70.59,38.05,0.1336,8,125,1,SYNTHETIC-DEMO
-102.75,1.19,0.9371,175.46,0,1.067,40.83,18.46,51.28,0.0719,7,125,1,SYNTHETIC-DEMO
-78.36,4.61,0.9662,1139.83,0,1.035,57.37,11.39,32.18,0.9871,11,125,0,SYNTHETIC-DEMO
-115.76,-5.7,0.4355,2000.0,4,2.296,25.81,72.67,25.22,0.9871,11,125,1,SYNTHETIC-DEMO
-95.26,-2.26,0.8419,201.3,0,1.188,28.64,50.86,64.2,0.1336,8,125,1,SYNTHETIC-DEMO
-113.06,-0.07,0.971,327.67,1,1.03,51.51,53.37,45.63,0.018,7,500,1,SYNTHETIC-DEMO
-103.13,-0.43,0.922,307.68,0,1.085,58.56,90.51,29.58,0.1336,8,125,1,SYNTHETIC-DEMO
-78.48,11.26,0.9319,545.93,0,1.073,37.69,54.08,48.55,0.4526,10,125,0,SYNTHETIC-DEMO
-109.83,-7.01,0.3963,2000.0,3,2.524,91.16,65.61,29.62,0.4936,11,250,1,SYNTHETIC-DEMO
-80.48,7.3,1.0,140.4,0,1.0,19.51,98.51,64.65,0.0719,7,125,1,SYNTHETIC-DEMO
-92.76,3.73,0.966,392.27,1,1.035,35.29,51.19,40.79,0.0719,7,125,1,SYNTHETIC-DEMO
-119.02,-1.79,0.7955,1238.82,0,1.257,74.28,10.71,46.45,0.9871,11,125,1,SYNTHETIC-DEMO
-99.86,2.93,0.955,238.58,0,1.047,60.99,95.25,47.29,0.0668,8,250,1,SYNTHETIC-DEMO
-68.5,6.1,0.984,188.34,0,1.016,15.08,53.5,64.26,0.1234,9,250,1,SYNTHETIC-DEMO
-60.7,9.19,0.9828,1882.47,0,1.017,30.48,96.55,43.99,1.8104,12,125,1,SYNTHETIC-DEMO
-101.02,0.33,0.973,227.04,0,1.028,49.34,80.52,56.65,0.0719,7,125,1,SYNTHETIC-DEMO
-121.43,-8.87,0.1666,2000.0,7,6.001,45.68,21.25,34.75,0.2468,9,125,0,SYNTHETIC-DEMO
-116.54,-0.52,0.801,414.93,1,1.248,40.09,23.05,37.8,0.0719,7,125,1,SYNTHETIC-DEMO
-73.77,-2.1,0.7068,174.51,0,1.415,5.86,36.61,46.08,0.1336,8,125,1,SYNTHETIC-DEMO
-82.37,0.34,0.8206,1112.75,1,1.219,27.47,16.58,15.63,0.4526,10,125,1,SYNTHETIC-DEMO
-106.47,-7.49,0.2804,2000.0,7,3.566,22.75,45.49,28.54,0.1336,8,125,0,SYNTHETIC-DEMO
-99.57,3.96,0.9379,950.46,0,1.066,8.34,24.18,29.64,0.9052,12,250,1,SYNTHETIC-DEMO
-72.28,7.69,1.0,341.93,0,1.0,40.01,21.62,33.34,0.2468,9,125,0,SYNTHETIC-DEMO
-98.15,-1.4,0.8945,175.15,0,1.118,11.8,39.12,50.14,0.1336,8,125,1,SYNTHETIC-DEMO
-75.87,6.37,1.0,83.96,0,1.0,13.31,24.17,32.7,0.036,7,250,1,SYNTHETIC-DEMO
-105.81,-0.53,0.8179,369.94,0,1.223,89.55,87.84,33.44,0.0668,8,250,1,SYNTHETIC-DEMO
-77.89,1.19,0.8665,316.79,0,1.154,60.72,72.36,19.51,0.1336,8,125,1,SYNTHETIC-DEMO
-94.68,1.84,0.8502,168.69,0,1.176,50.07,49.6,49.37,0.0719,7,125,1,SYNTHETIC-DEMO
-89.55,7.47,0.9478,198.46,0,1.055,27.01,24.73,59.18,0.1336,8,125,1,SYNTHETIC-DEMO
-86.08,8.96,0.9975,164.9,0,1.002,28.22,28.27,37.68,0.0668,8,250,1,SYNTHETIC-DEMO
-95.71,4.06,0.9945,536.86,0,1.006,34.51,27.18,51.62,0.4526,10,125,1,SYNTHETIC-DEMO
-94.7,2.23,0.8671,292.28,0,1.153,11.77,78.47,15.8,0.2468,9,125,1,SYNTHETIC-DEMO
-107.73,1.3,0.8747,625.58,0,1.143,66.52,93.4,40.34,0.4526,10,125,1,SYNTHETIC-DEMO
-60.93,12.24,0.9074,158.62,0,1.102,30.73,56.56,50.21,0.0719,7,125,1,SYNTHETIC-DEMO
-66.12,4.54,1.0,355.68,0,1.0,88.62,59.61,57.18,0.036,7,250,1,SYNTHETIC-DEMO
-90.72,-0.88,0.7928,1121.8,2,1.261,35.86,23.71,38.18,0.2468,9,125,1,SYNTHETIC-DEMO
-122.75,-3.47,0.6626,646.58,1,1.509,78.91,28.82,39.68,0.1336,8,125,0,SYNTHETIC-DEMO
-114.05,-5.85,0.4076,804.82,3,2.454,25.2,12.03,17.99,0.0719,7,125,0,SYNTHETIC-DEMO
-69.49,4.04,0.9693,797.8,0,1.032,93.24,10.71,21.19,0.4526,10,125,1,SYNTHETIC-DEMO
-64.5,13.39,1.0,554.88,0,1.0,37.01,94.16,18.06,0.4526,10,125,1,SYNTHETIC-DEMO
-114.52,-3.41,0.636,746.49,1,1.572,90.45,80.94,47.14,0.1234,9,250,0,SYNTHETIC-DEMO
-77.26,5.46,0.935,285.23,0,1.07,78.94,35.89,24.81,0.018,7,500,1,SYNTHETIC-DEMO
-84.5,-0.34,0.8479,477.64,0,1.179,23.34,45.31,17.28,0.4526,10,125,1,SYNTHETIC-DEMO
-105.28,-2.89,0.764,567.96,0,1.309,87.61,31.22,25.2,0.2468,9,125,1,SYNTHETIC-DEMO
-96.65,-0.37,0.877,422.16,1,1.14,13.1,79.43,30.84,0.1132,10,500,1,SYNTHETIC-DEMO
-80.98,1.59,1.0,489.96,0,1.0,22.15,96.98,19.88,0.4526,10,125,1,SYNTHETIC-DEMO
-118.42,-8.86,0.2331,1856.41,6,4.291,54.55,13.87,50.61,0.1132,10,500,0,SYNTHETIC-DEMO
-112.71,2.94,1.0,533.52,0,1.0,83.84,52.52,61.62,0.2468,9,125,1,SYNTHETIC-DEMO
-122.83,-0.78,0.9007,164.85,0,1.11,40.87,55.27,44.91,0.0719,7,125,1,SYNTHETIC-DEMO
-66.36,8.04,0.9831,297.2,0,1.017,19.88,20.95,54.31,0.2468,9,125,1,SYNTHETIC-DEMO
-87.7,-1.57,0.8584,149.38,0,1.165,7.71,20.03,46.2,0.1234,9,250,1,SYNTHETIC-DEMO
-90.98,-3.78,0.6455,421.82,0,1.549,73.37,23.22,36.38,0.2263,10,250,0,SYNTHETIC-DEMO
-79.09,3.65,0.9146,252.51,0,1.093,64.76,15.99,22.98,0.0719,7,125,1,SYNTHETIC-DEMO
-60.76,1.92,0.86,220.86,0,1.163,52.53,87.86,15.42,0.0719,7,125,1,SYNTHETIC-DEMO
-113.8,-5.04,0.4962,2000.0,3,2.015,20.17,98.76,26.59,0.9871,11,125,1,SYNTHETIC-DEMO
-116.35,-11.16,0.0949,2000.0,7,10.0,22.98,61.54,41.56,0.4526,10,125,0,SYNTHETIC-DEMO
-105.84,-1.79,0.753,1158.54,0,1.328,61.12,10.85,25.19,0.9871,11,125,1,SYNTHETIC-DEMO
-66.24,9.13,1.0,788.93,0,1.0,94.91,62.85,28.7,0.4526,10,125,1,SYNTHETIC-DEMO
-98.26,-0.22,0.8015,697.06,1,1.248,17.11,22.87,55.5,0.2468,9,125,1,SYNTHETIC-DEMO
-73.42,14.25,1.0,563.07,0,1.0,89.71,71.74,64.73,0.2468,9,125,1,SYNTHETIC-DEMO
-111.81,-3.67,0.6097,2000.0,1,1.64,89.31,72.22,29.16,0.9871,11,125,0,SYNTHETIC-DEMO
-92.92,7.83,1.0,544.54,0,1.0,83.81,65.76,29.62,0.2468,9,125,1,SYNTHETIC-DEMO
-116.71,-3.14,0.7483,362.68,0,1.336,53.26,80.69,16.28,0.2468,9,125,0,SYNTHETIC-DEMO
-98.16,7.5,0.9411,308.69,1,1.063,46.42,22.71,45.36,0.018,7,500,1,SYNTHETIC-DEMO
-107.95,-8.13,0.2313,1330.3,4,4.324,11.27,92.47,40.52,0.1336,8,125,0,SYNTHETIC-DEMO
-89.29,-1.11,0.7508,1084.02,1,1.332,11.16,27.44,39.88,0.4526,10,125,0,SYNTHETIC-DEMO
-74.27,5.43,0.8933,181.67,0,1.119,22.3,15.62,17.54,0.1336,8,125,1,SYNTHETIC-DEMO
-64.01,14.61,0.9076,147.42,0,1.102,48.52,77.55,41.76,0.018,7,500,1,SYNTHETIC-DEMO
-106.55,-2.47,0.8231,239.3,0,1.215,46.65,42.77,32.23,0.1336,8,125,1,SYNTHETIC-DEMO
-76.7,3.45,0.876,387.96,1,1.142,35.28,21.86,49.31,0.0719,7,125,1,SYNTHETIC-DEMO
-67.44,10.26,1.0,248.21,0,1.0,71.5,39.25,21.61,0.018,7,500,1,SYNTHETIC-DEMO
-116.88,-1.05,0.7407,455.33,1,1.35,11.58,66.91,22.04,0.1336,8,125,1,SYNTHETIC-DEMO
-86.91,0.59,0.9462,1269.25,0,1.057,80.81,49.61,43.4,0.9871,11,125,1,SYNTHETIC-DEMO
-85.23,1.28,0.9229,295.61,0,1.084,7.59,82.23,47.01,0.2468,9,125,1,SYNTHETIC-DEMO
-107.29,4.11,0.9162,337.91,0,1.091,88.14,66.43,44.67,0.036,7,250,0,SYNTHETIC-DEMO
-123.54,-1.51,0.822,305.47,0,1.217,72.12,34.51,45.08,0.0719,7,125,1,SYNTHETIC-DEMO
-108.31,3.23,0.931,419.73,0,1.074,61.65,31.37,64.49,0.2468,9,125,1,SYNTHETIC-DEMO
-86.99,6.54,0.9205,194.35,0,1.086,18.98,37.71,56.78,0.1336,8,125,1,SYNTHETIC-DEMO
-112.23,-6.05,0.4449,2000.0,4,2.248,32.79,54.75,44.59,0.4526,10,125,1,SYNTHETIC-DEMO
-106.32,-1.7,0.7658,204.98,0,1.306,49.02,63.05,18.24,0.0617,9,500,0,SYNTHETIC-DEMO
-78.99,1.54,0.9257,686.17,0,1.08,73.94,36.93,31.93,0.4526,10,125,1,SYNTHETIC-DEMO
-99.11,3.64,0.8771,193.58,0,1.14,23.56,63.02,35.88,0.1336,8,125,1,SYNTHETIC-DEMO
-120.75,-7.09,0.3152,360.78,0,3.173,80.21,29.46,44.83,0.0617,9,500,0,SYNTHETIC-DEMO
-99.05,-5.75,0.4279,1237.06,3,2.337,77.09,99.9,61.88,0.1336,8,125,1,SYNTHETIC-DEMO
-60.02,10.39,1.0,1166.8,0,1.0,60.77,89.22,50.38,0.9871,11,125,1,SYNTHETIC-DEMO
-108.03,1.93,0.9368,437.98,0,1.067,66.12,81.48,47.81,0.2468,9,125,1,SYNTHETIC-DEMO
-107.76,-6.76,0.3998,758.87,2,2.501,24.3,55.41,20.41,0.1336,8,125,1,SYNTHETIC-DEMO
-113.96,-3.93,0.5753,465.18,1,1.738,29.97,26.8,39.46,0.1336,8,125,1,SYNTHETIC-DEMO
-107.34,-3.78,0.6694,289.7,0,1.494,67.87,51.74,44.7,0.0719,7,125,1,SYNTHETIC-DEMO
-87.64,6.56,0.9386,299.74,0,1.065,10.2,40.39,57.85,0.2468,9,125,1,SYNTHETIC-DEMO
-62.3,2.26,1.0,191.64,0,1.0,48.27,73.52,59.98,0.0719,7,125,1,SYNTHETIC-DEMO
-85.5,7.6,0.9639,376.57,0,1.037,48.57,12.21,52.27,0.2468,9,125,1,SYNTHETIC-DEMO
-98.36,-2.06,0.8117,224.13,0,1.232,34.25,59.55,34.79,0.1336,8,125,1,SYNTHETIC-DEMO
-99.67,-0.48,0.92,333.5,0,1.087,43.62,90.07,53.15,0.2468,9,125,1,SYNTHETIC-DEMO
-123.43,-2.85,0.6354,772.62,0,1.574,89.7,54.77,50.56,0.4526,10,125,1,SYNTHETIC-DEMO
-124.83,-1.03,0.8904,721.38,0,1.123,84.63,44.52,39.57,0.4526,10,125,0,SYNTHETIC-DEMO
-73.18,6.88,0.9494,193.21,0,1.053,25.91,95.98,64.52,0.1132,10,500,1,SYNTHETIC-DEMO
-93.14,-0.82,0.8608,523.4,1,1.162,91.76,37.68,42.46,0.018,7,500,1,SYNTHETIC-DEMO
-122.84,-7.57,0.2677,1546.4,6,3.735,54.59,57.43,16.4,0.0719,7,125,0,SYNTHETIC-DEMO
-106.41,2.48,0.9693,137.06,0,1.032,12.74,33.9,22.49,0.0617,9,500,1,SYNTHETIC-DEMO
-101.82,-3.55,0.6989,166.35,0,1.431,47.03,31.98,26.77,0.0334,8,500,1,SYNTHETIC-DEMO
-74.09,7.63,1.0,247.44,0,1.0,40.83,60.14,53.79,0.1336,8,125,1,SYNTHETIC-DEMO
-96.76,0.83,0.8618,414.75,0,1.16,91.15,22.18,32.32,0.0719,7,125,1,SYNTHETIC-DEMO
-73.7,9.23,0.9345,238.57,0,1.07,67.74,41.47,27.58,0.0334,8,500,1,SYNTHETIC-DEMO
-83.81,4.17,0.8918,303.07,0,1.121,75.29,35.01,31.79,0.0719,7,125,1,SYNTHETIC-DEMO
-122.85,-7.23,0.3319,2000.0,5,3.013,65.76,55.6,41.31,0.9871,11,125,0,SYNTHETIC-DEMO
-62.04,7.73,0.9891,155.57,0,1.011,40.41,67.07,21.18,0.0719,7,125,1,SYNTHETIC-DEMO
-113.21,-5.13,0.4167,686.47,1,2.4,17.62,62.44,28.04,0.2468,9,125,1,SYNTHETIC-DEMO
-107.08,-6.6,0.342,847.72,3,2.924,47.39,23.4,15.73,0.0719,7,125,1,SYNTHETIC-DEMO
-72.4,8.67,1.0,298.77,0,1.0,37.79,10.14,37.5,0.2468,9,125,1,SYNTHETIC-DEMO
-112.66,-2.43,0.7481,182.66,0,1.337,11.01,66.07,61.62,0.1336,8,125,0,SYNTHETIC-DEMO
-98.93,-4.86,0.588,2000.0,1,1.701,39.6,54.8,42.12,0.9871,11,125,0,SYNTHETIC-DEMO
-68.78,6.39,0.9073,643.2,0,1.102,54.61,90.28,53.96,0.4936,11,250,1,SYNTHETIC-DEMO
-83.58,3.14,1.0,330.11,0,1.0,56.25,53.07,19.43,0.1336,8,125,1,SYNTHETIC-DEMO
-105.36,-3.39,0.6673,2000.0,1,1.499,94.57,71.6,60.27,0.9871,11,125,1,SYNTHETIC-DEMO
-83.14,3.8,0.9792,1919.34,0,1.021,39.42,77.59,53.7,1.8104,12,125,1,SYNTHETIC-DEMO
-72.18,6.58,0.9179,542.18,0,1.089,32.7,40.38,60.6,0.4526,10,125,0,SYNTHETIC-DEMO
-98.75,3.44,0.9584,262.1,0,1.043,60.09,62.02,62.25,0.1132,10,500,1,SYNTHETIC-DEMO
-87.84,3.02,0.9581,268.35,0,1.044,66.1,82.25,26.91,0.0719,7,125,1,SYNTHETIC-DEMO
-60.78,11.88,0.9268,286.76,0,1.079,9.91,96.42,46.42,0.2468,9,125,0,SYNTHETIC-DEMO
-62.3,4.56,0.9457,129.8,0,1.057,8.65,46.34,54.61,0.0719,7,125,1,SYNTHETIC-DEMO
-91.91,-1.69,0.8654,136.94,0,1.156,28.2,24.99,64.66,0.0719,7,125,0,SYNTHETIC-DEMO
-118.75,-9.5,0.0487,2000.0,7,10.0,24.39,24.9,57.28,1.8104,12,125,0,SYNTHETIC-DEMO
-79.46,3.75,0.9754,432.5,0,1.025,85.66,18.84,61.23,0.1336,8,125,1,SYNTHETIC-DEMO
-107.54,-1.69,0.8462,764.34,0,1.182,86.34,74.83,63.44,0.4526,10,125,1,SYNTHETIC-DEMO
-81.48,10.47,1.0,601.31,0,1.0,58.92,27.34,45.47,0.4526,10,125,1,SYNTHETIC-DEMO
-102.14,-3.44,0.6829,1326.27,2,1.464,85.02,83.22,35.05,0.2468,11,500,1,SYNTHETIC-DEMO
-78.28,8.4,0.9034,1843.46,0,1.107,12.38,53.99,43.25,1.8104,12,125,1,SYNTHETIC-DEMO
-101.12,-3.19,0.717,140.49,0,1.395,35.13,68.28,37.74,0.0719,7,125,1,SYNTHETIC-DEMO
-63.82,9.13,1.0,108.92,0,1.0,29.5,24.68,17.16,0.036,7,250,1,SYNTHETIC-DEMO
-116.12,-4.56,0.5511,131.47,0,1.815,13.65,97.13,36.23,0.0668,8,250,0,SYNTHETIC-DEMO
-120.55,-8.37,0.1816,1329.78,5,5.505,57.27,15.71,25.78,0.0719,7,125,0,SYNTHETIC-DEMO
-74.22,3.48,0.9554,171.0,0,1.047,57.18,93.6,47.13,0.018,7,500,1,SYNTHETIC-DEMO
-98.91,5.86,1.0,247.01,0,1.0,47.07,83.51,40.34,0.1336,8,125,1,SYNTHETIC-DEMO
-94.74,-0.55,0.9331,757.82,0,1.072,86.53,14.47,15.96,0.4526,10,125,1,SYNTHETIC-DEMO
-64.3,12.42,0.9559,379.49,0,1.046,53.15,47.24,21.95,0.2468,9,125,1,SYNTHETIC-DEMO
-86.66,5.71,0.9012,259.21,0,1.11,54.45,21.73,56.17,0.1336,8,125,1,SYNTHETIC-DEMO
-82.09,2.34,0.9986,290.67,0,1.001,5.22,94.02,34.17,0.2468,9,125,1,SYNTHETIC-DEMO
-123.73,-5.95,0.4132,427.65,1,2.42,45.42,66.66,27.78,0.0719,7,125,0,SYNTHETIC-DEMO
-81.42,5.07,1.0,115.67,0,1.0,21.12,52.91,59.0,0.0719,7,125,1,SYNTHETIC-DEMO
-99.76,1.77,1.0,348.17,0,1.0,51.61,41.95,25.21,0.2263,10,250,1,SYNTHETIC-DEMO
-95.09,-0.19,0.9612,441.0,0,1.04,59.93,56.62,60.27,0.2468,9,125,1,SYNTHETIC-DEMO
-72.48,1.61,0.9996,632.6,0,1.0,67.13,47.98,47.68,0.4526,10,125,1,SYNTHETIC-DEMO
-90.95,-0.19,0.8256,265.77,0,1.211,66.14,83.66,15.98,0.0719,7,125,1,SYNTHETIC-DEMO
-60.85,13.87,1.0,531.64,0,1.0,30.38,34.34,62.86,0.4526,10,125,1,SYNTHETIC-DEMO
-73.21,6.59,1.0,250.45,0,1.0,52.16,17.94,36.75,0.1234,9,250,1,SYNTHETIC-DEMO
-77.64,4.12,0.8748,366.44,0,1.143,56.61,41.31,48.52,0.2468,9,125,1,SYNTHETIC-DEMO
-86.74,-1.85,0.761,1293.41,2,1.314,81.17,83.84,32.45,0.2468,9,125,1,SYNTHETIC-DEMO
-98.19,4.78,0.943,1069.98,0,1.06,33.01,42.31,25.64,0.9871,11,125,1,SYNTHETIC-DEMO
-121.56,-6.12,0.459,442.16,1,2.179,18.98,82.47,43.57,0.1234,9,250,0,SYNTHETIC-DEMO
-123.8,-2.14,0.6797,864.84,1,1.471,64.8,71.6,15.69,0.2468,9,125,1,SYNTHETIC-DEMO
-121.96,-3.1,0.7056,2000.0,1,1.417,73.65,62.72,45.14,1.8104,12,125,1,SYNTHETIC-DEMO
-62.68,12.11,1.0,772.16,0,1.0,91.55,26.36,22.21,0.4526,10,125,1,SYNTHETIC-DEMO
-103.99,4.81,1.0,175.43,0,1.0,46.96,58.26,38.82,0.0668,8,250,1,SYNTHETIC-DEMO
-79.46,5.56,0.9804,679.51,0,1.02,71.32,75.69,27.83,0.4526,10,125,1,SYNTHETIC-DEMO
-86.37,2.94,0.8753,193.73,0,1.142,50.41,11.09,17.91,0.0334,8,500,1,SYNTHETIC-DEMO
-87.84,8.51,1.0,123.71,0,1.0,17.09,90.66,45.24,0.0719,7,125,1,SYNTHETIC-DEMO
-87.35,6.08,1.0,564.9,0,1.0,87.58,81.13,45.14,0.2468,9,125,1,SYNTHETIC-DEMO
-105.35,-3.8,0.651,1154.65,0,1.536,61.29,77.81,37.62,0.9871,11,125,1,SYNTHETIC-DEMO
-67.38,11.81,1.0,1009.72,0,1.0,7.78,45.09,16.63,0.9871,11,125,1,SYNTHETIC-DEMO
-65.25,13.99,1.0,185.48,0,1.0,45.45,92.97,24.33,0.0668,8,250,1,SYNTHETIC-DEMO
-83.11,-3.83,0.663,440.7,1,1.508,25.78,23.13,26.33,0.1234,9,250,0,SYNTHETIC-DEMO
-68.84,3.43,0.9183,367.86,0,1.089,84.88,73.19,34.03,0.0719,7,125,1,SYNTHETIC-DEMO
-121.1,-8.11,0.3153,2000.0,2,3.171,47.74,59.57,41.4,1.8104,12,125,0,SYNTHETIC-DEMO
-118.47,-2.09,0.6913,543.86,0,1.447,46.67,83.27,49.15,0.4526,12,500,1,SYNTHETIC-DEMO
-88.66,5.6,0.9687,337.7,0,1.032,33.55,10.93,15.95,0.2468,9,125,1,SYNTHETIC-DEMO
-69.98,9.32,1.0,294.71,0,1.0,9.02,23.02,18.72,0.2263,10,250,1,SYNTHETIC-DEMO
-104.5,1.94,0.8522,166.95,0,1.173,30.3,70.29,51.02,0.1132,10,500,1,SYNTHETIC-DEMO
-89.38,-1.22,0.7441,398.67,0,1.344,55.11,45.65,40.9,0.2468,9,125,0,SYNTHETIC-DEMO
-124.35,-10.31,0.0446,1422.3,7,10.0,34.4,24.16,20.29,0.036,7,250,0,SYNTHETIC-DEMO
-60.87,14.17,1.0,186.5,0,1.0,9.97,91.22,44.73,0.1336,8,125,1,SYNTHETIC-DEMO
-75.15,6.58,1.0,491.57,0,1.0,75.51,55.51,51.6,0.2468,9,125,1,SYNTHETIC-DEMO
-101.51,3.85,0.892,386.11,0,1.121,55.13,68.95,25.71,0.2468,9,125,1,SYNTHETIC-DEMO
-61.1,7.28,1.0,187.89,0,1.0,22.23,61.98,19.11,0.1336,8,125,1,SYNTHETIC-DEMO
-118.99,-8.44,0.1926,2000.0,6,5.192,54.71,31.87,38.24,0.9871,11,125,0,SYNTHETIC-DEMO
-94.83,-3.16,0.6084,231.69,0,1.644,67.31,48.25,29.45,0.036,7,250,1,SYNTHETIC-DEMO
-121.17,-2.49,0.7441,860.69,1,1.344,64.28,46.76,56.89,0.2468,9,125,1,SYNTHETIC-DEMO
-103.23,3.16,0.94,439.14,0,1.064,62.75,62.45,37.18,0.2468,9,125,1,SYNTHETIC-DEMO
-110.74,-0.79,0.8732,689.31,1,1.145,19.15,89.28,27.36,0.2468,9,125,1,SYNTHETIC-DEMO
-104.42,-2.8,0.8031,1082.97,2,1.245,8.04,69.2,40.27,0.2468,9,125,0,SYNTHETIC-DEMO
-63.42,11.38,1.0,204.66,0,1.0,18.62,51.76,35.66,0.1336,8,125,1,SYNTHETIC-DEMO
-97.23,2.83,0.9606,191.23,0,1.041,53.52,84.34,37.27,0.0719,7,125,0,SYNTHETIC-DEMO
-103.88,-8.06,0.2498,1990.75,4,4.003,56.28,11.09,56.23,0.2468,9,125,0,SYNTHETIC-DEMO
-83.35,2.94,1.0,426.87,0,1.0,65.37,79.74,23.02,0.2468,9,125,1,SYNTHETIC-DEMO
-80.58,5.83,0.933,153.9,0,1.072,45.67,96.62,56.95,0.036,7,250,1,SYNTHETIC-DEMO
-61.06,13.61,0.9265,792.24,0,1.079,90.59,57.83,47.71,0.4526,10,125,1,SYNTHETIC-DEMO
-89.51,2.33,0.9645,235.08,0,1.037,43.22,12.29,49.13,0.1336,8,125,1,SYNTHETIC-DEMO
-76.08,6.5,1.0,190.34,0,1.0,50.88,54.26,23.22,0.0617,9,500,1,SYNTHETIC-DEMO
-100.16,-0.28,0.8532,369.77,0,1.172,56.37,74.04,52.2,0.2263,10,250,1,SYNTHETIC-DEMO
-113.88,-2.54,0.6665,261.55,0,1.5,63.96,89.6,16.5,0.0719,7,125,1,SYNTHETIC-DEMO
-97.06,-4.06,0.6209,334.18,1,1.611,6.65,89.07,46.82,0.0719,7,125,1,SYNTHETIC-DEMO
-97.78,-1.56,0.8334,771.01,1,1.2,52.9,97.94,27.31,0.2263,10,250,1,SYNTHETIC-DEMO
-97.66,-7.23,0.3488,1683.35,3,2.867,77.17,19.47,25.04,0.2468,9,125,1,SYNTHETIC-DEMO
-79.8,3.5,0.985,213.2,0,1.015,31.05,21.66,30.31,0.1234,9,250,1,SYNTHETIC-DEMO
-98.61,2.08,0.9176,1126.24,1,1.09,36.39,11.37,63.05,0.4526,10,125,1,SYNTHETIC-DEMO
-62.98,6.48,0.9338,550.42,0,1.071,49.87,33.72,35.38,0.4526,10,125,1,SYNTHETIC-DEMO
-61.12,8.84,0.9046,1892.27,0,1.105,36.47,97.51,42.98,1.8104,12,125,1,SYNTHETIC-DEMO
-90.98,3.62,0.9494,303.47,0,1.053,20.81,87.36,51.57,0.2468,9,125,1,SYNTHETIC-DEMO
-88.7,12.35,1.0,287.63,0,1.0,61.53,45.56,57.02,0.1336,8,125,1,SYNTHETIC-DEMO
-98.5,0.09,0.935,443.94,0,1.069,90.91,89.91,25.7,0.1336,8,125,1,SYNTHETIC-DEMO
-101.89,2.05,1.0,178.23,0,1.0,40.99,11.32,31.83,0.0719,7,125,1,SYNTHETIC-DEMO
-60.95,9.11,0.9001,368.82,1,1.111,48.48,60.75,54.6,0.0617,9,500,1,SYNTHETIC-DEMO
-122.36,-4.34,0.5006,757.38,2,1.998,11.94,30.31,20.08,0.1336,8,125,0,SYNTHETIC-DEMO
-98.34,0.31,0.9256,1076.87,0,1.08,38.74,65.23,45.77,0.9871,11,125,1,SYNTHETIC-DEMO
-115.16,-5.27,0.4816,537.75,1,2.076,50.15,92.22,62.27,0.1234,9,250,1,SYNTHETIC-DEMO
